chr	start	end
chr1	100810000	100820000
chr1	100820000	100830000
chr1	100820000	100830000
chr1	100890000	100900000
chr1	100960000	100970000
chr1	100970000	100980000
chr1	100980000	100990000
chr1	100990000	101000000
chr1	101000000	101010000
chr1	101010000	101020000
chr1	101020000	101030000
chr1	101150000	101160000
chr1	101280000	101290000
chr1	101290000	101300000
chr1	101300000	101310000
chr1	101420000	101430000
chr1	101440000	101450000
chr1	101740000	101750000
chr1	101930000	101940000
chr1	102350000	102360000
chr1	102370000	102380000
chr1	102370000	102380000
chr1	102380000	102390000
chr1	102390000	102400000
chr1	102490000	102500000
chr1	102500000	102510000
chr1	102750000	102760000
chr1	102760000	102770000
chr1	102770000	102780000
chr1	102780000	102790000
chr1	102790000	102800000
chr1	102800000	102810000
chr1	102850000	102860000
chr1	102860000	102870000
chr1	103320000	103330000
chr1	103830000	103840000
chr1	103870000	103880000
chr1	103920000	103930000
chr1	104160000	104170000
chr1	104320000	104330000
chr1	104330000	104340000
chr1	104590000	104600000
chr1	104810000	104820000
chr1	104820000	104830000
chr1	104930000	104940000
chr1	105240000	105250000
chr1	105260000	105270000
chr1	105370000	105380000
chr1	105380000	105390000
chr1	105460000	105470000
chr1	105510000	105520000
chr1	105520000	105530000
chr1	105650000	105660000
chr1	105660000	105670000
chr1	105810000	105820000
chr1	106260000	106270000
chr1	106270000	106280000
chr1	106280000	106290000
chr1	106290000	106300000
chr1	106300000	106310000
chr1	106360000	106370000
chr1	106370000	106380000
chr1	106630000	106640000
chr1	106640000	106650000
chr1	106710000	106720000
chr1	106840000	106850000
chr1	106860000	106870000
chr1	106870000	106880000
chr1	106880000	106890000
chr1	106890000	106900000
chr1	106900000	106910000
chr1	106980000	106990000
chr1	106990000	107000000
chr1	107000000	107010000
chr1	107020000	107030000
chr1	107050000	107060000
chr1	107060000	107070000
chr1	107070000	107080000
chr1	107180000	107190000
chr1	107190000	107200000
chr1	107230000	107240000
chr1	107240000	107250000
chr1	107260000	107270000
chr1	107350000	107360000
chr1	107360000	107370000
chr1	107370000	107380000
chr1	107620000	107630000
chr1	107800000	107810000
chr1	107810000	107820000
chr1	107820000	107830000
chr1	107860000	107870000
chr1	107900000	107910000
chr1	107910000	107920000
chr1	107920000	107930000
chr1	107930000	107940000
chr1	107940000	107950000
chr1	107950000	107960000
chr1	107970000	107980000
chr1	107980000	107990000
chr1	107990000	108000000
chr1	108170000	108180000
chr1	108180000	108190000
chr1	108320000	108330000
chr1	108330000	108340000
chr1	108360000	108370000
chr1	108370000	108380000
chr1	108380000	108390000
chr1	108540000	108550000
chr1	108570000	108580000
chr1	108610000	108620000
chr1	108620000	108630000
chr1	108630000	108640000
chr1	108930000	108940000
chr1	108960000	108970000
chr1	108990000	109000000
chr1	109260000	109270000
chr1	109380000	109390000
chr1	109400000	109410000
chr1	109460000	109470000
chr1	109540000	109550000
chr1	109660000	109670000
chr1	109850000	109860000
chr1	109860000	109870000
chr1	110570000	110580000
chr1	110580000	110590000
chr1	110640000	110650000
chr1	110930000	110940000
chr1	110940000	110950000
chr1	110950000	110960000
chr1	110990000	111000000
chr1	111090000	111100000
chr1	111290000	111300000
chr1	111310000	111320000
chr1	111320000	111330000
chr1	111330000	111340000
chr1	111340000	111350000
chr1	111350000	111360000
chr1	111360000	111370000
chr1	111370000	111380000
chr1	111380000	111390000
chr1	111400000	111410000
chr1	111410000	111420000
chr1	111540000	111550000
chr1	111560000	111570000
chr1	111650000	111660000
chr1	111840000	111850000
chr1	111890000	111900000
chr1	112190000	112200000
chr1	112210000	112220000
chr1	112360000	112370000
chr1	112370000	112380000
chr1	112380000	112390000
chr1	112390000	112400000
chr1	112820000	112830000
chr1	112850000	112860000
chr1	112860000	112870000
chr1	113450000	113460000
chr1	113460000	113470000
chr1	113470000	113480000
chr1	113530000	113540000
chr1	113540000	113550000
chr1	113790000	113800000
chr1	113950000	113960000
chr1	113960000	113970000
chr1	113970000	113980000
chr1	113980000	113990000
chr1	114020000	114030000
chr1	114040000	114050000
chr1	114100000	114110000
chr1	114220000	114230000
chr1	114290000	114300000
chr1	114300000	114310000
chr1	114310000	114320000
chr1	114320000	114330000
chr1	114480000	114490000
chr1	114490000	114500000
chr1	114500000	114510000
chr1	114680000	114690000
chr1	114690000	114700000
chr1	114840000	114850000
chr1	114860000	114870000
chr1	114870000	114880000
chr1	114880000	114890000
chr1	114890000	114900000
chr1	114900000	114910000
chr1	114900000	114910000
chr1	114910000	114920000
chr1	114910000	114920000
chr1	114920000	114930000
chr1	114930000	114940000
chr1	114940000	114950000
chr1	114950000	114960000
chr1	115030000	115040000
chr1	115040000	115050000
chr1	115050000	115060000
chr1	115420000	115430000
chr1	115770000	115780000
chr1	115960000	115970000
chr1	116050000	116060000
chr1	116110000	116120000
chr1	116220000	116230000
chr1	116230000	116240000
chr1	116240000	116250000
chr1	116710000	116720000
chr1	116920000	116930000
chr1	117110000	117120000
chr1	117200000	117210000
chr1	117210000	117220000
chr1	117220000	117230000
chr1	117230000	117240000
chr1	117250000	117260000
chr1	117280000	117290000
chr1	117510000	117520000
chr1	117520000	117530000
chr1	117540000	117550000
chr1	117720000	117730000
chr1	117730000	117740000
chr1	117760000	117770000
chr1	118010000	118020000
chr1	118020000	118030000
chr1	118030000	118040000
chr1	118040000	118050000
chr1	118470000	118480000
chr1	118480000	118490000
chr1	118500000	118510000
chr1	118510000	118520000
chr1	118630000	118640000
chr1	118750000	118760000
chr1	118760000	118770000
chr1	118770000	118780000
chr1	119110000	119120000
chr1	119370000	119380000
chr1	119680000	119690000
chr1	119780000	119790000
chr1	119790000	119800000
chr1	119900000	119910000
chr1	119910000	119920000
chr1	119980000	119990000
chr1	119990000	120000000
chr1	120000000	120010000
chr1	120010000	120020000
chr1	120300000	120310000
chr1	120590000	120600000
chr1	120830000	120840000
chr1	121410000	121420000
chr1	121430000	121440000
chr1	121440000	121450000
chr1	121490000	121500000
chr1	121500000	121510000
chr1	121640000	121650000
chr1	121750000	121760000
chr1	122340000	122350000
chr1	124900000	124910000
chr1	124920000	124930000
chr1	125050000	125060000
chr1	143370000	143380000
chr1	143500000	143510000
chr1	143590000	143600000
chr1	143600000	143610000
chr1	143630000	143640000
chr1	143640000	143650000
chr1	143650000	143660000
chr1	143660000	143670000
chr1	143720000	143730000
chr1	144160000	144170000
chr1	144400000	144410000
chr1	144420000	144430000
chr1	144450000	144460000
chr1	144570000	144580000
chr1	144590000	144600000
chr1	144590000	144600000
chr1	144740000	144750000
chr1	145080000	145090000
chr1	145140000	145150000
chr1	145230000	145240000
chr1	145270000	145280000
chr1	145570000	145580000
chr1	145580000	145590000
chr1	145590000	145600000
chr1	145600000	145610000
chr1	145640000	145650000
chr1	145650000	145660000
chr1	145660000	145670000
chr1	145670000	145680000
chr1	145730000	145740000
chr1	145810000	145820000
chr1	145850000	145860000
chr1	145860000	145870000
chr1	145870000	145880000
chr1	145880000	145890000
chr1	145890000	145900000
chr1	145900000	145910000
chr1	146070000	146080000
chr1	146340000	146350000
chr1	146380000	146390000
chr1	146550000	146560000
chr1	146590000	146600000
chr1	146610000	146620000
chr1	146710000	146720000
chr1	146720000	146730000
chr1	146760000	146770000
chr1	146770000	146780000
chr1	146990000	147000000
chr1	147000000	147010000
chr1	147010000	147020000
chr1	147030000	147040000
chr1	147050000	147060000
chr1	147090000	147100000
chr1	147100000	147110000
chr1	147180000	147190000
chr1	147190000	147200000
chr1	147190000	147200000
chr1	147200000	147210000
chr1	147310000	147320000
chr1	147320000	147330000
chr1	147330000	147340000
chr1	147360000	147370000
chr1	147460000	147470000
chr1	147470000	147480000
chr1	147480000	147490000
chr1	147960000	147970000
chr1	147970000	147980000
chr1	147970000	147980000
chr1	147980000	147990000
chr1	147990000	148000000
chr1	148030000	148040000
chr1	148040000	148050000
chr1	148050000	148060000
chr1	148060000	148070000
chr1	148080000	148090000
chr1	148480000	148490000
chr1	148500000	148510000
chr1	148540000	148550000
chr1	148630000	148640000
chr1	148650000	148660000
chr1	148760000	148770000
chr1	148790000	148800000
chr1	148860000	148870000
chr1	148900000	148910000
chr1	149190000	149200000
chr1	149200000	149210000
chr1	149210000	149220000
chr1	149220000	149230000
chr1	149700000	149710000
chr1	149790000	149800000
chr1	149800000	149810000
chr1	149810000	149820000
chr1	149940000	149950000
chr1	149950000	149960000
chr1	149960000	149970000
chr1	150020000	150030000
chr1	150030000	150040000
chr1	150040000	150050000
chr1	150270000	150280000
chr1	150280000	150290000
chr1	151290000	151300000
chr1	151500000	151510000
chr1	151520000	151530000
chr1	151530000	151540000
chr1	151550000	151560000
chr1	151600000	151610000
chr1	151930000	151940000
chr1	151970000	151980000
chr1	151980000	151990000
chr1	151990000	152000000
chr1	152000000	152010000
chr1	152020000	152030000
chr1	152030000	152040000
chr1	152040000	152050000
chr1	152050000	152060000
chr1	152130000	152140000
chr1	152400000	152410000
chr1	152440000	152450000
chr1	152450000	152460000
chr1	152450000	152460000
chr1	152460000	152470000
chr1	152460000	152470000
chr1	152470000	152480000
chr1	152480000	152490000
chr1	152540000	152550000
chr1	152550000	152560000
chr1	152560000	152570000
chr1	152680000	152690000
chr1	152690000	152700000
chr1	152790000	152800000
chr1	153060000	153070000
chr1	153070000	153080000
chr1	153180000	153190000
chr1	153460000	153470000
chr1	153470000	153480000
chr1	153480000	153490000
chr1	153490000	153500000
chr1	154130000	154140000
chr1	154160000	154170000
chr1	154350000	154360000
chr1	154630000	154640000
chr1	154640000	154650000
chr1	154650000	154660000
chr1	154840000	154850000
chr1	155090000	155100000
chr1	155250000	155260000
chr1	155270000	155280000
chr1	155280000	155290000
chr1	155310000	155320000
chr1	155320000	155330000
chr1	155340000	155350000
chr1	155350000	155360000
chr1	155370000	155380000
chr1	155380000	155390000
chr1	155390000	155400000
chr1	155400000	155410000
chr1	155410000	155420000
chr1	155730000	155740000
chr1	155740000	155750000
chr1	155750000	155760000
chr1	155920000	155930000
chr1	156000000	156010000
chr1	156010000	156020000
chr1	156030000	156040000
chr1	156080000	156090000
chr1	156520000	156530000
chr1	156530000	156540000
chr1	156540000	156550000
chr1	156550000	156560000
chr1	156620000	156630000
chr1	156640000	156650000
chr1	156650000	156660000
chr1	156720000	156730000
chr1	156840000	156850000
chr1	156850000	156860000
chr1	157000000	157010000
chr1	157100000	157110000
chr1	157110000	157120000
chr1	157120000	157130000
chr1	157130000	157140000
chr1	157210000	157220000
chr1	157220000	157230000
chr1	157230000	157240000
chr1	157230000	157240000
chr1	157240000	157250000
chr1	157240000	157250000
chr1	157250000	157260000
chr1	157250000	157260000
chr1	157260000	157270000
chr1	157270000	157280000
chr1	157280000	157290000
chr1	157290000	157300000
chr1	157360000	157370000
chr1	157370000	157380000
chr1	157380000	157390000
chr1	157380000	157390000
chr1	157390000	157400000
chr1	157470000	157480000
chr1	157620000	157630000
chr1	157630000	157640000
chr1	157640000	157650000
chr1	157650000	157660000
chr1	157660000	157670000
chr1	157680000	157690000
chr1	157690000	157700000
chr1	157710000	157720000
chr1	157720000	157730000
chr1	158200000	158210000
chr1	158210000	158220000
chr1	158250000	158260000
chr1	158280000	158290000
chr1	158290000	158300000
chr1	158290000	158300000
chr1	158290000	158300000
chr1	158300000	158310000
chr1	158300000	158310000
chr1	158300000	158310000
chr1	158310000	158320000
chr1	158310000	158320000
chr1	158310000	158320000
chr1	158320000	158330000
chr1	158320000	158330000
chr1	158330000	158340000
chr1	158330000	158340000
chr1	158340000	158350000
chr1	158350000	158360000
chr1	158500000	158510000
chr1	158600000	158610000
chr1	158610000	158620000
chr1	158620000	158630000
chr1	158760000	158770000
chr1	158770000	158780000
chr1	158770000	158780000
chr1	158780000	158790000
chr1	158780000	158790000
chr1	158790000	158800000
chr1	158840000	158850000
chr1	158850000	158860000
chr1	158860000	158870000
chr1	158900000	158910000
chr1	158910000	158920000
chr1	158920000	158930000
chr1	158950000	158960000
chr1	158960000	158970000
chr1	159020000	159030000
chr1	159030000	159040000
chr1	159050000	159060000
chr1	159060000	159070000
chr1	159070000	159080000
chr1	159080000	159090000
chr1	159080000	159090000
chr1	159090000	159100000
chr1	159100000	159110000
chr1	159100000	159110000
chr1	159110000	159120000
chr1	159110000	159120000
chr1	159120000	159130000
chr1	159230000	159240000
chr1	159240000	159250000
chr1	159250000	159260000
chr1	159260000	159270000
chr1	159270000	159280000
chr1	159320000	159330000
chr1	159370000	159380000
chr1	159380000	159390000
chr1	159390000	159400000
chr1	159400000	159410000
chr1	159410000	159420000
chr1	159420000	159430000
chr1	159420000	159430000
chr1	159430000	159440000
chr1	159430000	159440000
chr1	159440000	159450000
chr1	159450000	159460000
chr1	159450000	159460000
chr1	159460000	159470000
chr1	159480000	159490000
chr1	159490000	159500000
chr1	159500000	159510000
chr1	159540000	159550000
chr1	159550000	159560000
chr1	159560000	159570000
chr1	159570000	159580000
chr1	159570000	159580000
chr1	159580000	159590000
chr1	159590000	159600000
chr1	159600000	159610000
chr1	159610000	159620000
chr1	159620000	159630000
chr1	159650000	159660000
chr1	159740000	159750000
chr1	159750000	159760000
chr1	159760000	159770000
chr1	159780000	159790000
chr1	159790000	159800000
chr1	159800000	159810000
chr1	159810000	159820000
chr1	159870000	159880000
chr1	159980000	159990000
chr1	159990000	160000000
chr1	160000000	160010000
chr1	160010000	160020000
chr1	160020000	160030000
chr1	160030000	160040000
chr1	160040000	160050000
chr1	160320000	160330000
chr1	160350000	160360000
chr1	160360000	160370000
chr1	160370000	160380000
chr1	160380000	160390000
chr1	160400000	160410000
chr1	160410000	160420000
chr1	160570000	160580000
chr1	160580000	160590000
chr1	160590000	160600000
chr1	160600000	160610000
chr1	161420000	161430000
chr1	161430000	161440000
chr1	161580000	161590000
chr1	161590000	161600000
chr1	161720000	161730000
chr1	161730000	161740000
chr1	161740000	161750000
chr1	161760000	161770000
chr1	161980000	161990000
chr1	162130000	162140000
chr1	162140000	162150000
chr1	162150000	162160000
chr1	162160000	162170000
chr1	162240000	162250000
chr1	162260000	162270000
chr1	162330000	162340000
chr1	162340000	162350000
chr1	162440000	162450000
chr1	162450000	162460000
chr1	162670000	162680000
chr1	162680000	162690000
chr1	162690000	162700000
chr1	162910000	162920000
chr1	162990000	163000000
chr1	163000000	163010000
chr1	163060000	163070000
chr1	163260000	163270000
chr1	163270000	163280000
chr1	163280000	163290000
chr1	163330000	163340000
chr1	163340000	163350000
chr1	163360000	163370000
chr1	163560000	163570000
chr1	163580000	163590000
chr1	163740000	163750000
chr1	163750000	163760000
chr1	163770000	163780000
chr1	163780000	163790000
chr1	163790000	163800000
chr1	163880000	163890000
chr1	163890000	163900000
chr1	163900000	163910000
chr1	163910000	163920000
chr1	163910000	163920000
chr1	163920000	163930000
chr1	163970000	163980000
chr1	163980000	163990000
chr1	163990000	164000000
chr1	164000000	164010000
chr1	164010000	164020000
chr1	164020000	164030000
chr1	164210000	164220000
chr1	164220000	164230000
chr1	164270000	164280000
chr1	164280000	164290000
chr1	164320000	164330000
chr1	164360000	164370000
chr1	164370000	164380000
chr1	164380000	164390000
chr1	164380000	164390000
chr1	164640000	164650000
chr1	164820000	164830000
chr1	164840000	164850000
chr1	165320000	165330000
chr1	165350000	165360000
chr1	165360000	165370000
chr1	165560000	165570000
chr1	165690000	165700000
chr1	165720000	165730000
chr1	165730000	165740000
chr1	165740000	165750000
chr1	165750000	165760000
chr1	165780000	165790000
chr1	166000000	166010000
chr1	166030000	166040000
chr1	166040000	166050000
chr1	166050000	166060000
chr1	166060000	166070000
chr1	166070000	166080000
chr1	166090000	166100000
chr1	166100000	166110000
chr1	166110000	166120000
chr1	166180000	166190000
chr1	166190000	166200000
chr1	166200000	166210000
chr1	166210000	166220000
chr1	166220000	166230000
chr1	166230000	166240000
chr1	166250000	166260000
chr1	166260000	166270000
chr1	166270000	166280000
chr1	166280000	166290000
chr1	166290000	166300000
chr1	166300000	166310000
chr1	166360000	166370000
chr1	166440000	166450000
chr1	166470000	166480000
chr1	166490000	166500000
chr1	166500000	166510000
chr1	166570000	166580000
chr1	166580000	166590000
chr1	166670000	166680000
chr1	166680000	166690000
chr1	166690000	166700000
chr1	166770000	166780000
chr1	166850000	166860000
chr1	166890000	166900000
chr1	166900000	166910000
chr1	166940000	166950000
chr1	167010000	167020000
chr1	167020000	167030000
chr1	167030000	167040000
chr1	167030000	167040000
chr1	167050000	167060000
chr1	167070000	167080000
chr1	167080000	167090000
chr1	167090000	167100000
chr1	167210000	167220000
chr1	167260000	167270000
chr1	167270000	167280000
chr1	167280000	167290000
chr1	167290000	167300000
chr1	167300000	167310000
chr1	167310000	167320000
chr1	167340000	167350000
chr1	167350000	167360000
chr1	167360000	167370000
chr1	167570000	167580000
chr1	167650000	167660000
chr1	167690000	167700000
chr1	167700000	167710000
chr1	167710000	167720000
chr1	167730000	167740000
chr1	167760000	167770000
chr1	167830000	167840000
chr1	167840000	167850000
chr1	167890000	167900000
chr1	167900000	167910000
chr1	167910000	167920000
chr1	167920000	167930000
chr1	168010000	168020000
chr1	168030000	168040000
chr1	168040000	168050000
chr1	168050000	168060000
chr1	168060000	168070000
chr1	168070000	168080000
chr1	168080000	168090000
chr1	168090000	168100000
chr1	168110000	168120000
chr1	168150000	168160000
chr1	168160000	168170000
chr1	168170000	168180000
chr1	168180000	168190000
chr1	168220000	168230000
chr1	168280000	168290000
chr1	168310000	168320000
chr1	168380000	168390000
chr1	168390000	168400000
chr1	168490000	168500000
chr1	168530000	168540000
chr1	168540000	168550000
chr1	168590000	168600000
